Link Id, Link Type, Distance, Source Id, Row Type, Source Rows, Column Type, Source Columns, Destination Id, Row Type, Destination Rows, Column Type, Destination Columns
2343,place,0.03,16064,place,"USA,Canada,London,UK,Heathrow Airport,",date,"1 November, 2003,12 December, 2002,2002,10 August, 2001,1 May, 2003,",16688,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,"
2343,place,0.06,16064,place,"USA,Canada,London,UK,Heathrow Airport,",date,"1 November, 2003,12 December, 2002,2002,10 August, 2001,1 May, 2003,",15522,document,"CIA_26,FBI_22,NSA_01,CIA_10,FBI_08,FBI_06,FBI_02,CIA_02,",place,"London,UK,"
2344,place,0.05,16063,place,"USA,Canada,London,UK,Detroit,Michigan,Heathrow Airport,",date,"1 November, 2003,12 December, 2002,2002,10 August, 2001,",16481,place,"USA,London,UK,Detroit,Michigan,Heathrow Airport,",organization,"MI 5,Al Qaeda,Hamas,"
2344,place,0.09,16063,place,"USA,Canada,London,UK,Detroit,Michigan,Heathrow Airport,",date,"1 November, 2003,12 December, 2002,2002,10 August, 2001,",16480,place,"USA,Canada,New Jersey,London,UK,Detroit,Michigan,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,Al Qaeda,Hamas,"
2344,place,0.07,16063,place,"USA,Canada,London,UK,Detroit,Michigan,Heathrow Airport,",date,"1 November, 2003,12 December, 2002,2002,10 August, 2001,",16479,place,"USA,Canada,New Jersey,London,UK,Detroit,Michigan,Heathrow Airport,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",organization,"Al Qaeda,Hamas,"
2344,place,0.04,16063,place,"USA,Canada,London,UK,Detroit,Michigan,Heathrow Airport,",date,"1 November, 2003,12 December, 2002,2002,10 August, 2001,",16498,place,"USA,Canada,New Jersey,London,UK,Heathrow Airport,",organization,"Al Qaeda,Hamas,Baker St. Mosque,"
2344,place,0.11,16063,place,"USA,Canada,London,UK,Detroit,Michigan,Heathrow Airport,",date,"1 November, 2003,12 December, 2002,2002,10 August, 2001,",16688,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,"
2345,place,0.04,16269,place,"USA,Pakistan,New Jersey,224 Paulson Ave.,Clifton,",date,"2 January, 2004,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,17 September, 2004,",16699,place,"USA,Pakistan,New Jersey,224 Paulson Ave.,Clifton,",organization,"FBI,Al Qaeda,University of Missouri,Rutgers University,American University in Beirut,Western Union,"
2345,place,0.02,16269,place,"USA,Pakistan,New Jersey,224 Paulson Ave.,Clifton,",date,"2 January, 2004,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,17 September, 2004,",16698,place,"USA,Pakistan,New Jersey,224 Paulson Ave.,Clifton,New Brunswick,Lebanon,",organization,"FBI,University of Missouri,Rutgers University,American University in Beirut,Western Union,"
2345,place,0.00,16269,place,"USA,Pakistan,New Jersey,224 Paulson Ave.,Clifton,",date,"2 January, 2004,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,17 September, 2004,",15469,document,"CIA_26,FBI_14,",place,"USA,Pakistan,"
2345,place,0.05,16269,place,"USA,Pakistan,New Jersey,224 Paulson Ave.,Clifton,",date,"2 January, 2004,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,17 September, 2004,",16270,place,"USA,Pakistan,",date,"4 February, 2004,5 February,7 February,2 October, 2003,2 January, 2004,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,17 September, 2004,"
2346,place,0.05,16267,place,"Cuba,Moscow,Russia,",date,"1986,12 September, 2003,1990,1992,1993,2002,28 November, 2004,January,1950,",16178,place,"Cuba,Havana,Moscow,Russia,Middle East,",date,"1986,1992,28 November, 2004,January,"
2346,place,0.03,16267,place,"Cuba,Moscow,Russia,",date,"1986,12 September, 2003,1990,1992,1993,2002,28 November, 2004,January,1950,",17059,place,"Morocco,Casablanca,Cuba,Havana,Moscow,Russia,Middle East,222 Fidel St.,Iraq,",person,"Pyotr,Boris,"
2346,place,0.07,16267,place,"Cuba,Moscow,Russia,",date,"1986,12 September, 2003,1990,1992,1993,2002,28 November, 2004,January,1950,",17060,place,"Morocco,Casablanca,Cuba,Havana,Moscow,Russia,Middle East,",person,"Bugarov,Pyotr,Boris,"
2346,place,0.04,16267,place,"Cuba,Moscow,Russia,",date,"1986,12 September, 2003,1990,1992,1993,2002,28 November, 2004,January,1950,",17052,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Columbia,Bogota,",person,"Arze,Cesar Arze,Hector Lopez,Lopez,Carlos,"
2347,place,0.02,16268,place,"USA,Pakistan,New Jersey,224 Paulson Ave.,Clifton,New Brunswick,Lebanon,",date,"2 January, 2004,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,",16698,place,"USA,Pakistan,New Jersey,224 Paulson Ave.,Clifton,New Brunswick,Lebanon,",organization,"FBI,University of Missouri,Rutgers University,American University in Beirut,Western Union,"
2347,place,0.00,16268,place,"USA,Pakistan,New Jersey,224 Paulson Ave.,Clifton,New Brunswick,Lebanon,",date,"2 January, 2004,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,",16269,place,"USA,Pakistan,New Jersey,224 Paulson Ave.,Clifton,",date,"2 January, 2004,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,17 September, 2004,"
2347,place,0.02,16268,place,"USA,Pakistan,New Jersey,224 Paulson Ave.,Clifton,New Brunswick,Lebanon,",date,"2 January, 2004,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,",15469,document,"CIA_26,FBI_14,",place,"USA,Pakistan,"
2347,place,0.06,16268,place,"USA,Pakistan,New Jersey,224 Paulson Ave.,Clifton,New Brunswick,Lebanon,",date,"2 January, 2004,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,",16270,place,"USA,Pakistan,",date,"4 February, 2004,5 February,7 February,2 October, 2003,2 January, 2004,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,17 September, 2004,"
2348,place,0.06,16878,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,Los Angeles,California,Maryland,Feyzabad,",person,"Abdul al Nami,R. Derwish,Abu Somad,Yazid Bafaba,Khaled Jehani,",16618,place,"USA,Canada,Detroit,Michigan,Toronto,",organization,"RCMP,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,"
2348,place,0.07,16878,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,Los Angeles,California,Maryland,Feyzabad,",person,"Abdul al Nami,R. Derwish,Abu Somad,Yazid Bafaba,Khaled Jehani,",16171,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",date,"5 March, 2004,1 July, 2003,25 October,18 July, 2004,"
2348,place,0.06,16878,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,Los Angeles,California,Maryland,Feyzabad,",person,"Abdul al Nami,R. Derwish,Abu Somad,Yazid Bafaba,Khaled Jehani,",16688,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,"
2348,place,0.07,16878,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,Los Angeles,California,Maryland,Feyzabad,",person,"Abdul al Nami,R. Derwish,Abu Somad,Yazid Bafaba,Khaled Jehani,",16418,place,"USA,Detroit,Michigan,Afghanistan,Chicago,Illinois,",organization,"FBI,MI 5,Al Qaeda,RCMP,"
2349,place,0.03,16265,place,"Cuba,Moscow,Russia,Middle East,South America,Saratov,Europe,",date,"1986,1992,1993,1950,",16178,place,"Cuba,Havana,Moscow,Russia,Middle East,",date,"1986,1992,28 November, 2004,January,"
2349,place,0.02,16265,place,"Cuba,Moscow,Russia,Middle East,South America,Saratov,Europe,",date,"1986,1992,1993,1950,",17061,place,"Cuba,Havana,Moscow,Russia,Middle East,",person,"Bugarov,Boris Bugarov,Pyotr,Boris,"
2349,place,0.04,16265,place,"Cuba,Moscow,Russia,Middle East,South America,Saratov,Europe,",date,"1986,1992,1993,1950,",16302,place,"Pakistan,Moscow,Russia,",date,"1 September,3 September, 2003,22 October,1990,1993,"
2349,place,0.04,16265,place,"Cuba,Moscow,Russia,Middle East,South America,Saratov,Europe,",date,"1986,1992,1993,1950,",17062,place,"Cuba,Havana,Middle East,",person,"Ramundo Ortiz,Ortiz,Bugarov,Boris Bugarov,Pyotr,Boris,"
2350,place,0.06,16879,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,",person,"Abdul al Nami,Raeed Beandali,R. Derwish,Abu Somad,Yazid Bafaba,Khaled Jehani,",16344,place,"Pakistan,Afghanistan,Khost,",date,"2000,2001,1 February, 2004,December, 2003,"
2350,place,0.09,16879,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,",person,"Abdul al Nami,Raeed Beandali,R. Derwish,Abu Somad,Yazid Bafaba,Khaled Jehani,",16343,place,"Pakistan,Afghanistan,Chitral,Khost,Asadabad,",date,"2000,1 February, 2004,December, 2003,"
2350,place,0.05,16879,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,",person,"Abdul al Nami,Raeed Beandali,R. Derwish,Abu Somad,Yazid Bafaba,Khaled Jehani,",16688,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,"
2350,place,0.08,16879,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,",person,"Abdul al Nami,Raeed Beandali,R. Derwish,Abu Somad,Yazid Bafaba,Khaled Jehani,",16338,place,"USA,Morocco,Casablanca,Afghanistan,Caribbean,",date,"16 May, 2003,18 June, 2003,"
2351,place,0.01,16266,place,"Cuba,Moscow,Russia,Middle East,",date,"1986,1992,1993,28 November, 2004,January,1950,",16178,place,"Cuba,Havana,Moscow,Russia,Middle East,",date,"1986,1992,28 November, 2004,January,"
2351,place,0.03,16266,place,"Cuba,Moscow,Russia,Middle East,",date,"1986,1992,1993,28 November, 2004,January,1950,",17059,place,"Morocco,Casablanca,Cuba,Havana,Moscow,Russia,Middle East,222 Fidel St.,Iraq,",person,"Pyotr,Boris,"
2351,place,0.05,16266,place,"Cuba,Moscow,Russia,Middle East,",date,"1986,1992,1993,28 November, 2004,January,1950,",17060,place,"Morocco,Casablanca,Cuba,Havana,Moscow,Russia,Middle East,",person,"Bugarov,Pyotr,Boris,"
2352,place,0.08,16876,place,"USA,New Jersey,Newark,Los Angeles,California,235 Buckthorn St.,773 Flaxton St.,Culver City,Inglewood,",person,"Riduan Sungkar,Omar Evertts,Abu Somad,Yazid Bafaba,",16687,place,"USA,New Jersey,Newark,California,235 Buckthorn St.,773 Flaxton St.,Culver City,Inglewood,",organization,"BMI,CalNational Bank,"
2352,place,0.05,16876,place,"USA,New Jersey,Newark,Los Angeles,California,235 Buckthorn St.,773 Flaxton St.,Culver City,Inglewood,",person,"Riduan Sungkar,Omar Evertts,Abu Somad,Yazid Bafaba,",16688,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,"
2352,place,0.01,16876,place,"USA,New Jersey,Newark,Los Angeles,California,235 Buckthorn St.,773 Flaxton St.,Culver City,Inglewood,",person,"Riduan Sungkar,Omar Evertts,Abu Somad,Yazid Bafaba,",16633,place,"USA,New Jersey,Laurel,",organization,"FBI,Taliban,Baltimore City College,Islamic Circle of North America,ICNA,Hamas,American Islamic Scholarship Fund,"
2352,place,0.07,16876,place,"USA,New Jersey,Newark,Los Angeles,California,235 Buckthorn St.,773 Flaxton St.,Culver City,Inglewood,",person,"Riduan Sungkar,Omar Evertts,Abu Somad,Yazid Bafaba,",16634,place,"USA,New Jersey,Newark,Detroit,Michigan,",organization,"FBI,NSA,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Taliban,Baltimore City College,Islamic Circle of North America,ICNA,Hamas,"
2352,place,0.09,16876,place,"USA,New Jersey,Newark,Los Angeles,California,235 Buckthorn St.,773 Flaxton St.,Culver City,Inglewood,",person,"Riduan Sungkar,Omar Evertts,Abu Somad,Yazid Bafaba,",16004,place,"USA,New Jersey,Afghanistan,Laurel,",date,"1 November, 2003,1994,1999,2001,"
2353,place,0.07,16263,place,"Windsor,Ontario,Canada,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,5 March, 2004,1997,1992,1 July, 2003,2002,10 August, 2001,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,11 October, 2004,20 October, 2004,",16171,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",date,"5 March, 2004,1 July, 2003,25 October,18 July, 2004,"
2353,place,0.06,16263,place,"Windsor,Ontario,Canada,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,5 March, 2004,1997,1992,1 July, 2003,2002,10 August, 2001,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,11 October, 2004,20 October, 2004,",16553,place,"USA,Windsor,Ontario,Canada,New Jersey,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,AOL,Hamas,"
2353,place,0.07,16263,place,"Windsor,Ontario,Canada,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,5 March, 2004,1997,1992,1 July, 2003,2002,10 August, 2001,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,11 October, 2004,20 October, 2004,",16563,place,"USA,Detroit,Michigan,Chicago,Illinois,",organization,"FBI,NSA,MI 5,Al Qaeda,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,"
2353,place,0.08,16263,place,"Windsor,Ontario,Canada,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,5 March, 2004,1997,1992,1 July, 2003,2002,10 August, 2001,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,11 October, 2004,20 October, 2004,",16562,place,"USA,Canada,New Jersey,Detroit,Michigan,Chicago,Illinois,",organization,"FBI,NSA,Al Qaeda,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,"
2354,place,0.04,16877,place,"USA,New Jersey,Newark,Los Angeles,California,",person,"R. Derwish,Riduan Sungkar,Omar Evertts,Abu Somad,Yazid Bafaba,",16688,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,"
2354,place,0.05,16877,place,"USA,New Jersey,Newark,Los Angeles,California,",person,"R. Derwish,Riduan Sungkar,Omar Evertts,Abu Somad,Yazid Bafaba,",16633,place,"USA,New Jersey,Laurel,",organization,"FBI,Taliban,Baltimore City College,Islamic Circle of North America,ICNA,Hamas,American Islamic Scholarship Fund,"
2354,place,0.03,16877,place,"USA,New Jersey,Newark,Los Angeles,California,",person,"R. Derwish,Riduan Sungkar,Omar Evertts,Abu Somad,Yazid Bafaba,",16634,place,"USA,New Jersey,Newark,Detroit,Michigan,",organization,"FBI,NSA,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Taliban,Baltimore City College,Islamic Circle of North America,ICNA,Hamas,"
2354,place,0.04,16877,place,"USA,New Jersey,Newark,Los Angeles,California,",person,"R. Derwish,Riduan Sungkar,Omar Evertts,Abu Somad,Yazid Bafaba,",16004,place,"USA,New Jersey,Afghanistan,Laurel,",date,"1 November, 2003,1994,1999,2001,"
2354,place,0.04,16877,place,"USA,New Jersey,Newark,Los Angeles,California,",person,"R. Derwish,Riduan Sungkar,Omar Evertts,Abu Somad,Yazid Bafaba,",16632,place,"USA,New Jersey,Newark,Detroit,Michigan,Laurel,",organization,"FBI,Taliban,Baltimore City College,Islamic Circle of North America,ICNA,Hamas,"
2355,place,0.05,16264,place,"Canada,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,5 March, 2004,1997,12 December, 2002,1992,1 July, 2003,2002,10 August, 2001,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,11 October, 2004,20 October, 2004,",16563,place,"USA,Detroit,Michigan,Chicago,Illinois,",organization,"FBI,NSA,MI 5,Al Qaeda,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,"
2355,place,0.09,16264,place,"Canada,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,5 March, 2004,1997,12 December, 2002,1992,1 July, 2003,2002,10 August, 2001,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,11 October, 2004,20 October, 2004,",16562,place,"USA,Canada,New Jersey,Detroit,Michigan,Chicago,Illinois,",organization,"FBI,NSA,Al Qaeda,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,"
2355,place,0.11,16264,place,"Canada,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,5 March, 2004,1997,12 December, 2002,1992,1 July, 2003,2002,10 August, 2001,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,11 October, 2004,20 October, 2004,",16114,place,"USA,Canada,Chicago,Illinois,",date,"25 April, 2003,1992,1 July, 2003,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,"
2355,place,0.04,16264,place,"Canada,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,5 March, 2004,1997,12 December, 2002,1992,1 July, 2003,2002,10 August, 2001,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,11 October, 2004,20 October, 2004,",16418,place,"USA,Detroit,Michigan,Afghanistan,Chicago,Illinois,",organization,"FBI,MI 5,Al Qaeda,RCMP,"
2356,place,0.08,16874,place,"USA,Canada,New Jersey,Afghanistan,",person,"R. Derwish,Omar Mahmoud Othman,Abu Somad,Yazid Bafaba,",16004,place,"USA,New Jersey,Afghanistan,Laurel,",date,"1 November, 2003,1994,1999,2001,"
2356,place,0.06,16874,place,"USA,Canada,New Jersey,Afghanistan,",person,"R. Derwish,Omar Mahmoud Othman,Abu Somad,Yazid Bafaba,",16570,place,"USA,Canada,New Jersey,",organization,"FBI,NSA,Al Qaeda,AOL,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Hamas,Baker St. Mosque,"
2356,place,0.03,16874,place,"USA,Canada,New Jersey,Afghanistan,",person,"R. Derwish,Omar Mahmoud Othman,Abu Somad,Yazid Bafaba,",16344,place,"Pakistan,Afghanistan,Khost,",date,"2000,2001,1 February, 2004,December, 2003,"
2356,place,0.05,16874,place,"USA,Canada,New Jersey,Afghanistan,",person,"R. Derwish,Omar Mahmoud Othman,Abu Somad,Yazid Bafaba,",16688,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,"
2356,place,0.03,16874,place,"USA,Canada,New Jersey,Afghanistan,",person,"R. Derwish,Omar Mahmoud Othman,Abu Somad,Yazid Bafaba,",16618,place,"USA,Canada,Detroit,Michigan,Toronto,",organization,"RCMP,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,"
2357,place,0.11,16261,place,"Windsor,Ontario,Canada,Detroit,Michigan,562 Fenkell Ave.,",date,"15 December, 2003,5 March, 2004,1997,11 October, 2004,20 October, 2004,",16171,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",date,"5 March, 2004,1 July, 2003,25 October,18 July, 2004,"
2357,place,0.08,16261,place,"Windsor,Ontario,Canada,Detroit,Michigan,562 Fenkell Ave.,",date,"15 December, 2003,5 March, 2004,1997,11 October, 2004,20 October, 2004,",16553,place,"USA,Windsor,Ontario,Canada,New Jersey,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,AOL,Hamas,"
2357,place,0.07,16261,place,"Windsor,Ontario,Canada,Detroit,Michigan,562 Fenkell Ave.,",date,"15 December, 2003,5 March, 2004,1997,11 October, 2004,20 October, 2004,",16552,place,"USA,Windsor,Ontario,Canada,New Jersey,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",organization,"AOL,Hamas,"
2357,place,0.08,16261,place,"Windsor,Ontario,Canada,Detroit,Michigan,562 Fenkell Ave.,",date,"15 December, 2003,5 March, 2004,1997,11 October, 2004,20 October, 2004,",16563,place,"USA,Detroit,Michigan,Chicago,Illinois,",organization,"FBI,NSA,MI 5,Al Qaeda,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,"
2358,place,0.07,16875,place,"USA,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,Maryland,",person,"R. Derwish,J. T.,A. H.,M. M.,Abu Somad,Yazid Bafaba,",16618,place,"USA,Canada,Detroit,Michigan,Toronto,",organization,"RCMP,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,"
2358,place,0.05,16875,place,"USA,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,Maryland,",person,"R. Derwish,J. T.,A. H.,M. M.,Abu Somad,Yazid Bafaba,",16171,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",date,"5 March, 2004,1 July, 2003,25 October,18 July, 2004,"
2358,place,0.05,16875,place,"USA,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,Maryland,",person,"R. Derwish,J. T.,A. H.,M. M.,Abu Somad,Yazid Bafaba,",16165,place,"USA,Canada,London,UK,Detroit,Michigan,",date,"1 November, 2003,12 December, 2002,2002,10 August, 2001,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,"
2358,place,0.05,16875,place,"USA,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,Maryland,",person,"R. Derwish,J. T.,A. H.,M. M.,Abu Somad,Yazid Bafaba,",16619,place,"USA,Canada,London,UK,Detroit,Michigan,",organization,"FBI,Al Qaeda,Hamas,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,"
2359,place,0.07,16262,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,",date,"15 December, 2003,5 March, 2004,1992,1 July, 2003,25 October,18 July, 2004,11 October, 2004,20 October, 2004,",16171,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",date,"5 March, 2004,1 July, 2003,25 October,18 July, 2004,"
2359,place,0.06,16262,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,",date,"15 December, 2003,5 March, 2004,1992,1 July, 2003,25 October,18 July, 2004,11 October, 2004,20 October, 2004,",16561,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,Chicago,Illinois,",organization,"FBI,NSA,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,"
2359,place,0.06,16262,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,",date,"15 December, 2003,5 March, 2004,1992,1 July, 2003,25 October,18 July, 2004,11 October, 2004,20 October, 2004,",16553,place,"USA,Windsor,Ontario,Canada,New Jersey,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,AOL,Hamas,"
2360,place,0.08,16260,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,562 Fenkell Ave.,",date,"15 December, 2003,5 March, 2004,11 October, 2004,20 October, 2004,",16171,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",date,"5 March, 2004,1 July, 2003,25 October,18 July, 2004,"
2360,place,0.07,16260,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,562 Fenkell Ave.,",date,"15 December, 2003,5 March, 2004,11 October, 2004,20 October, 2004,",16560,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,Chicago,Illinois,Columbus,Ohio,",organization,"NSA,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,"
