BiCluster Id, Row Type, Array of Rows, Column Type, Array of Columns
16648,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Columbia,Caribbean,Bogota,77 Avenue Francis,South and Central America,",organization,"FARC,Cuban intelligence services,"
16649,place,"Santo Domingo,Columbia,Caribbean,",organization,"Al Qaeda,FARC,Cuban intelligence services,"
16650,place,"Santo Domingo,Dominican Republic,Caribbean,",organization,"Holland Orange Shipping Lines,FARC,Cuban intelligence services,"
16651,place,"Santo Domingo,Caribbean,",organization,"Holland Orange Shipping Lines,Al Qaeda,FARC,Cuban intelligence services,"
16652,place,"Columbia,Bogota,",organization,"FARC,Cuban intelligence services,Los Andes Hotel,"
16653,place,"USA,Florida,455 11th St.,Miami Beach,",organization,"University of Miami,Baker St. Mosque,American Islamic Scholarship Fund,"
16654,place,"Morocco,Casablanca,Cuba,Havana,Moscow,Russia,Middle East,222 Fidel St.,Iraq,",organization,"Central Russia Airlines,Cuban Government,"
16655,place,"Morocco,Cuba,Havana,Moscow,Russia,",organization,"NSA,Central Russia Airlines,Cuban Government,"
16656,place,"Cuba,Havana,Moscow,Russia,Middle East,",organization,"Vector,Central Russia Airlines,Cuban Government,"
16657,place,"Casablanca,Cuba,Havana,",organization,"Moroccan Sands Hotel,Sahara Atlantic Hotel,Central Russia Airlines,Cuban Government,"
16658,place,"Morocco,Casablanca,Moscow,Russia,",organization,"Central Russian Airlines,Central Russia Airlines,Cuban Government,"
16659,place,"Morocco,Casablanca,Russia,",organization,"Al Qaeda,Central Russian Airlines,Central Russia Airlines,Cuban Government,"
16660,place,"Morocco,Moscow,Russia,",organization,"NSA,Central Russian Airlines,Central Russia Airlines,Cuban Government,"
16661,place,"Morocco,Russia,",organization,"NSA,Al Qaeda,Central Russian Airlines,Central Russia Airlines,Cuban Government,"
16662,place,"Paris,France,Columbia,",organization,"Al Qaeda,Cabrito Hotel,"
16663,place,"USA,London,UK,Texas,2211 Cermak Rd.,Chicago,Illinois,O'Hare Airport,Sears Tower,",organization,"FBI,MI 5,Islamic Jihad,USCIS,"
16664,place,"USA,London,UK,Texas,Chicago,Illinois,",organization,"FBI,MI 5,Al Qaeda,Islamic Jihad,USCIS,"
16665,place,"USA,London,UK,Chicago,Illinois,",organization,"FBI,MI 5,Al Qaeda,Freeport Star Hotel,Seashore Hotel,Islamic Jihad,USCIS,"
16666,place,"USA,London,UK,",organization,"FBI,Pakistani Intelligence,MI 5,Al Qaeda,Freeport Star Hotel,Seashore Hotel,Hamas,Islamic Jihad,USCIS,Baker St. Mosque,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,"
16667,place,"USA,UK,",organization,"FBI,MI 6,Pakistani Intelligence,MI 5,Al Qaeda,Baker St. mosque,Gulf Shores Bank,Middle Eastern Charities,Freeport Star Hotel,Seashore Hotel,Hamas,Islamic Jihad,USCIS,Baker St. Mosque,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,"
16668,place,"USA,Texas,Houston,2211 Cermak Rd.,Chicago,Illinois,O'Hare Airport,Hobby Airport,",organization,"Drexel Car Rental Agency,Central States Airline,"
16669,place,"USA,Texas,Houston,2211 Cermak Rd.,Chicago,Illinois,O'Hare Airport,",organization,"FBI,Drexel Car Rental Agency,Central States Airline,"
16670,place,"USA,Texas,Houston,Chicago,Illinois,",organization,"FBI,God's Aryan Militia,Al Qaeda,TexEast Petroleum Co.,Drexel Car Rental Agency,Central States Airline,"
16671,place,"USA,Texas,2211 Cermak Rd.,Chicago,Illinois,O'Hare Airport,",organization,"FBI,MI 5,Islamic Jihad,USCIS,Drexel Car Rental Agency,Central States Airline,"
16672,place,"USA,Texas,Chicago,Illinois,",organization,"FBI,God's Aryan Militia,MI 5,Al Qaeda,TexEast Petroleum Co.,Islamic Jihad,USCIS,Drexel Car Rental Agency,Central States Airline,"
16673,place,"Peshawar,Pakistan,Africa,22 Hoveniersstraat,Antwerp,Belgium,Panama City,Panama,",organization,"FBI,USCBP,Belgian intelligence,militant Islamic groups,"
16674,place,"Pakistan,Africa,",organization,"FBI,USCBP,Belgian intelligence,militant Islamic groups,Central Russia Airlines,"
16675,place,"USA,Detroit,Michigan,562 Fenkell Ave.,Charlotte,North Carolina,River Rouge Park,237 Hayes Ave,",organization,"FBI,DIA,BailOut,Carolina First Bank,Detroit police,"
16676,place,"USA,Detroit,Michigan,Charlotte,North Carolina,",organization,"FBI,DIA,BailOut,Carolina First Bank,Detroit police,Hezbollah,"
16677,place,"USA,Texas,Carrizo Springs,Mexico,Piedras Negras,2233 Fannin St.,Uvalde,Eagle Pass,",organization,"USCBP,Longhorn Motel,USCPB,"
16678,place,"USA,Texas,Carrizo Springs,Mexico,",organization,"FBI,USCBP,Longhorn Motel,USCPB,"
16679,place,"USA,Texas,Mexico,Piedras Negras,",organization,"USCBP,FARC,Longhorn Motel,USCPB,"
16680,place,"Mexico,Piedras Negras,",organization,"USCBP,FARC,Los Andes Hotel,Longhorn Motel,USCPB,"
16681,place,"USA,Texas,Mexico,",organization,"FBI,USCBP,God's Aryan Militia,ELN,FirstTex Bank,Arlington police,University of Texas in Arlington,FARC,Longhorn Motel,USCPB,"
16682,place,"Cuba,Havana,Calamar,Columbia,Caribbean,Ecuador,Peru,Central American,",organization,"ELN,Cuban military,National Liberation Army,"
16683,place,"Cuba,Calamar,Columbia,",organization,"FBI,God's Aryan Militia,ELN,Cuban military,National Liberation Army,"
16684,place,"Cuba,Havana,Columbia,Caribbean,",organization,"ELN,Cuban military,National Liberation Army,FARC,Cuban intelligence services,"
16685,place,"Columbia,Caribbean,",organization,"Al Qaeda,ELN,Cuban military,National Liberation Army,FARC,Cuban intelligence services,"
16686,place,"Cuba,Columbia,",organization,"FBI,God's Aryan Militia,ELN,Cuban military,National Liberation Army,FARC,Cuban intelligence services,"
16687,place,"USA,New Jersey,Newark,California,235 Buckthorn St.,773 Flaxton St.,Culver City,Inglewood,",organization,"BMI,CalNational Bank,"
16688,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,"
16689,place,"Peshawar,Cairo,Moscow,Russia,Middle East,Strizi,Kirov,",organization,"Vector,Medikat,"
16690,place,"Peshawar,Russia,",organization,"Al Qaeda,Vector,Medikat,"
16691,place,"Moscow,Russia,Middle East,Strizi,",organization,"Vector,Central Russia Airlines,Medikat,"
16692,place,"Casablanca,Peshawar,Pakistan,Karachi,Islamabad,Marocco,Hyderabad,",organization,"Moroccan Sands Hotel,Sahara Atlantic Hotel,Moroccan Oasis Hotel,"
16693,place,"Casablanca,Peshawar,Pakistan,Karachi,",organization,"Moroccan Sands Hotel,Sahara Atlantic Hotel,Moroccan Oasis Hotel,Al Qaeda,"
16694,place,"Casablanca,Peshawar,Pakistan,",organization,"Holland Orange Shipping Lines,Moroccan Sands Hotel,Sahara Atlantic Hotel,Moroccan Oasis Hotel,Al Qaeda,"
16695,place,"Peshawar,Pakistan,Islamabad,",organization,"Moroccan Sands Hotel,Sahara Atlantic Hotel,Moroccan Oasis Hotel,Seashore Hotel,"
16696,place,"Peshawar,Pakistan,Karachi,",organization,"Pakistani Intelligence,Moroccan Sands Hotel,Sahara Atlantic Hotel,Moroccan Oasis Hotel,Al Qaeda,"
16697,place,"Casablanca,Pakistan,",organization,"Holland Orange Shipping Lines,Moroccan Sands Hotel,Sahara Atlantic Hotel,Moroccan Oasis Hotel,Al Qaeda,Central Russian Airlines,Central Russia Airlines,"
16698,place,"USA,Pakistan,New Jersey,224 Paulson Ave.,Clifton,New Brunswick,Lebanon,",organization,"FBI,University of Missouri,Rutgers University,American University in Beirut,Western Union,"
16699,place,"USA,Pakistan,New Jersey,224 Paulson Ave.,Clifton,",organization,"FBI,Al Qaeda,University of Missouri,Rutgers University,American University in Beirut,Western Union,"
16700,place,"USA,Pakistan,",organization,"Holland Orange Shipping Lines,FBI,USCBP,Pakistani Intelligence,Al Qaeda,University of Missouri,Rutgers University,American University in Beirut,Western Union,Seashore Hotel,"
16701,place,"USA,22 Hoveniersstraat,Antwerp,Belgium,New Jersey,Newark,1212 Lyons Ave.,",organization,"FBI,USPS,"
16702,place,"USA,22 Hoveniersstraat,Antwerp,Belgium,",organization,"FBI,USCBP,USPS,"
16703,place,"22 Hoveniersstraat,Antwerp,Belgium,",organization,"FBI,USCBP,Belgian intelligence,militant Islamic groups,USPS,"
16704,place,"Cuba,Moscow,Russia,Middle East,South America,Saratov,Europe,",organization,"Vector,Moscow State University,"
16705,place,"Cuba,Moscow,Russia,Middle East,",organization,"Vector,Central Russia Airlines,Cuban Government,Moscow State University,"
16706,place,"Moscow,Russia,Middle East,",organization,"Vector,Central Russia Airlines,Medikat,Cuban Government,Moscow State University,"
16707,place,"USA,New Jersey,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",organization,"Al Qaeda,AOL,University of Missouri,Hamas,Central Farmers Auto Insurance Co.,Mid States Insurance Company,Columbia First State Bank,Mid States,Central Farmers,"
16708,place,"USA,New Jersey,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,Al Qaeda,AOL,University of Missouri,Hamas,Central Farmers Auto Insurance Co.,Mid States Insurance Company,Columbia First State Bank,Mid States,Central Farmers,"
16709,place,"USA,Columbia,231 12th St.,Missouri,",organization,"Al Qaeda,AOL,University of Missouri,FirstTex Bank,Arlington police,University of Texas in Arlington,Hamas,Central Farmers Auto Insurance Co.,Mid States Insurance Company,Columbia First State Bank,Mid States,Central Farmers,"
16710,place,"USA,Columbia,Missouri,",organization,"FBI,Al Qaeda,AOL,University of Missouri,FirstTex Bank,Arlington police,University of Texas in Arlington,Hamas,Central Farmers Auto Insurance Co.,Mid States Insurance Company,Columbia First State Bank,Mid States,Central Farmers,"
16711,place,"USA,Columbia,",organization,"FBI,God's Aryan Militia,Al Qaeda,AOL,ELN,University of Missouri,FirstTex Bank,Arlington police,University of Texas in Arlington,Hamas,Central Farmers Auto Insurance Co.,Mid States Insurance Company,Columbia First State Bank,Mid States,Central Farmers,FARC,"
16712,place,"USA,New Jersey,224 Paulson Ave.,Clifton,",organization,"FBI,Al Qaeda,AOL,University of Missouri,Rutgers University,American University in Beirut,Western Union,Hamas,Central Farmers Auto Insurance Co.,Mid States Insurance Company,Columbia First State Bank,Mid States,Central Farmers,American Islamic Scholarship Fund,"
16713,place,"Egypt,Afghanistan,Pakhtia,Khost,Jorm,Taloqan,Salang tunnel,",organization,"Al Qaeda,Farooq training camp,Spin Shaga camp,University of Cairo,"
16714,place,"Afghanistan,Pakhtia,",organization,"Al Qaeda,Farooq training camp,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,Spin Shaga camp,University of Cairo,"
16715,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Marrakech,",organization,"NSA,DIA,Detroit Utilities Co.,AOL,Oasis Internet Cafe,RCMP,Canada Eastern Airlines,"
16716,place,"Canada,Morocco,",organization,"NSA,DIA,Al Qaeda,Detroit Utilities Co.,AOL,Oasis Internet Cafe,RCMP,Canada Eastern Airlines,"
16717,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,",organization,"FBI,NSA,DIA,Detroit Utilities Co.,AOL,Oasis Internet Cafe,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,"
16718,place,"Windsor,Ontario,Canada,",organization,"FBI,NSA,DIA,Detroit Utilities Co.,AOL,Oasis Internet Cafe,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Hamas,University of Maryland,"
16719,place,"USA,Detroit,Michigan,562 Fenkell Ave.,766 Livernois Rd.,Ferndale,",organization,"FBI,DIA,Detroit Utilities Co.,Westfields High School,"
16720,place,"USA,Detroit,Michigan,562 Fenkell Ave.,",organization,"FBI,DIA,BailOut,Carolina First Bank,Detroit police,Detroit Utilities Co.,Westfields High School,RCMP,"
16721,place,"Paris,France,Cairo,411 Ramses St.,Madrid,Spain,",organization,"Overseas Exports Inc.,Catalan Hotel,Luxor Hotel,Hotel de St. Marie,"
16722,place,"Paris,France,",organization,"Overseas Exports Inc.,Catalan Hotel,Luxor Hotel,Hotel de St. Marie,Al Qaeda,Cabrito Hotel,RCMP,CSIS,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,Canadauto Car Rental Agency,"
16723,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Buenos Aires,Argentina,",organization,"NSA,Cuban intelligence,"
16724,place,"Cuba,Havana,Buenos Aires,Argentina,",organization,"NSA,ELN,Cuban intelligence,"
16725,place,"Cuba,Buenos Aires,Argentina,",organization,"FBI,God's Aryan Militia,NSA,ELN,Cuban intelligence,"
16726,place,"Santo Domingo,Dominican Republic,Cuba,Havana,",organization,"NSA,Seashore Hotel,FARC,Cuban intelligence services,Cuban intelligence,"
16727,place,"Santo Domingo,Cuba,Havana,",organization,"NSA,Seashore Hotel,Central Russia Airlines,FARC,Cuban intelligence services,Cuban intelligence,"
16728,place,"Santo Domingo,Dominican Republic,Cuba,",organization,"MI 6,NSA,Seashore Hotel,FARC,Cuban intelligence services,Cuban intelligence,"
16729,place,"Santo Domingo,Cuba,",organization,"MI 6,NSA,Seashore Hotel,Central Russia Airlines,FARC,Cuban intelligence services,Cuban intelligence,"
16730,place,"USA,Kansas City,Chicago,Illinois,Missouri,2111 Troost Ave.,",organization,"FBI,Argosy Riverside Casino,Isle of Capri Casino,Harrah's Casino,"
16731,place,"USA,Chicago,Illinois,Missouri,",organization,"FBI,Al Qaeda,Argosy Riverside Casino,Isle of Capri Casino,Harrah's Casino,"
16732,place,"USA,Kansas City,Chicago,Illinois,",organization,"FBI,God's Aryan Militia,Argosy Riverside Casino,Isle of Capri Casino,Harrah's Casino,"
16733,place,"USA,Chicago,Illinois,",organization,"FBI,God's Aryan Militia,NSA,MI 5,Al Qaeda,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Argosy Riverside Casino,Isle of Capri Casino,Harrah's Casino,Freeport Star Hotel,Seashore Hotel,TexEast Petroleum Co.,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,Islamic Jihad,USCIS,Drexel Car Rental Agency,Central States Airline,"
16734,place,"USA,Missouri,",organization,"FBI,Al Qaeda,AOL,University of Missouri,FirstTex Bank,Arlington police,University of Texas in Arlington,Argosy Riverside Casino,Isle of Capri Casino,Harrah's Casino,Hamas,Central Farmers Auto Insurance Co.,Mid States Insurance Company,Columbia First State Bank,Mid States,Central Farmers,"
16735,place,"USA,Texas,Houston,Bellaire,3236 Pine St.,4618 Bissonnet St.,",organization,"StoreAll Rental,RentAll,"
16736,place,"USA,Texas,Houston,Bellaire,3236 Pine St.,",organization,"FBI,God's Aryan Militia,Al Qaeda,TexEast Petroleum Co.,StoreAll Rental,RentAll,"
16737,place,"USA,Texas,Bellaire,",organization,"FBI,God's Aryan Militia,Al Qaeda,TexEast Petroleum Co.,USCIS,StoreAll Rental,RentAll,"
16738,place,"USA,Detroit,Michigan,Saudi Arabia,Riyadh,Ann Arbor,",organization,"FBI,Detroit Utilities Co.,University of Michigan at Ann Arbor,"
16739,place,"USA,Detroit,Michigan,Saudi Arabia,Riyadh,",organization,"FBI,NSA,Al Qaeda,Detroit Utilities Co.,University of Michigan at Ann Arbor,"
16740,place,"USA,Saudi Arabia,Riyadh,",organization,"FBI,MI 6,NSA,Al Qaeda,Detroit Utilities Co.,University of Michigan at Ann Arbor,"
16741,place,"USA,Detroit,Michigan,Saudi Arabia,",organization,"FBI,NSA,Al Qaeda,Detroit Utilities Co.,University of Michigan at Ann Arbor,Taliban,"
16742,place,"USA,Saudi Arabia,",organization,"FBI,MI 6,God's Aryan Militia,NSA,Al Qaeda,Detroit Utilities Co.,University of Michigan at Ann Arbor,Taliban,TexEast Petroleum Co.,USCIS,"
16743,place,"USA,Detroit,Michigan,",organization,"Al Khaldun  training camp,Al Qaeda,Al-Badr I training camp,BailOut,Baltimore City College,Canada Eastern Airlines,Canadian Eastern Airlines,Carolina First Bank,Detroit police,Detroit Utilities Co.,DIA,FBI,Hamas,Hezbollah,ICNA,Islamic Circle of North America,Kanjak Training Camp,MI 5,NSA,RCMP,Taliban,University of Maryland,University of Michigan at Ann Arbor,Westfields High School,"
16744,place,"USA,Charlotte,North Carolina,3131 Western Ave.,Dubai,UAE,",organization,"BailOut,Carolina First Bank,Hezbollah,Southern Trailways,First Emirate Bank,"
16745,place,"USA,Charlotte,North Carolina,",organization,"FBI,DIA,BailOut,Carolina First Bank,Detroit police,Hezbollah,Southern Trailways,First Emirate Bank,"
16746,place,"Santo Domingo,Dominican Republic,Bahamas,Nassau,13 Step St.,",organization,"MI 6,Seashore Hotel,Island Freight Lines,"
16747,place,"Santo Domingo,Bahamas,Nassau,",organization,"MI 6,Al Qaeda,Seashore Hotel,Island Freight Lines,"
16748,place,"USA,Texas,Houston,Kansas City,Almeda-Genoa Rd,",organization,"FBI,God's Aryan Militia,GAM,Westerner Motel,"
16749,place,"USA,Kansas City,",organization,"FBI,God's Aryan Militia,GAM,Westerner Motel,Argosy Riverside Casino,Isle of Capri Casino,Harrah's Casino,"
16750,place,"USA,Texas,Houston,",organization,"FBI,God's Aryan Militia,GAM,Westerner Motel,Al Qaeda,ELN,TexEast Petroleum Co.,Drexel Car Rental Agency,Central States Airline,FARC,StoreAll Rental,RentAll,"
16751,place,"USA,Texas,",organization,"FBI,USCBP,God's Aryan Militia,GAM,Westerner Motel,MI 5,Al Qaeda,ELN,FirstTex Bank,Arlington police,University of Texas in Arlington,TexEast Petroleum Co.,Islamic Jihad,USCIS,Drexel Car Rental Agency,Central States Airline,FARC,Longhorn Motel,USCPB,StoreAll Rental,RentAll,"
16752,place,"Santo Domingo,Dominican Republic,Buenos Aires,Argentina,65 Avenue San Martin,",organization,"NSA,AutoFleet taxi company,"
16753,place,"Santo Domingo,Dominican Republic,65 Avenue San Martin,",organization,"Holland Orange Shipping Lines,NSA,AutoFleet taxi company,"
16754,place,"Santo Domingo,Dominican Republic,Buenos Aires,Argentina,",organization,"NSA,AutoFleet taxi company,Cuban intelligence,"
16755,place,"Buenos Aires,Argentina,",organization,"FBI,God's Aryan Militia,NSA,AutoFleet taxi company,ELN,Cuban intelligence,"
16756,place,"Santo Domingo,Dominican Republic,",organization,"Holland Orange Shipping Lines,MI 6,NSA,AutoFleet taxi company,Seashore Hotel,FARC,Cuban intelligence services,Island Freight Lines,Cuban intelligence,"
16757,place,"USA,Florida,Miami,America,Coral Gables,",organization,"University of Miami,Tawhid Mosque,"
16758,place,"USA,Florida,America,",organization,"Al Qaeda,University of Miami,Tawhid Mosque,"
16759,place,"USA,America,",organization,"Al Qaeda,University of Miami,Tawhid Mosque,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,"
16760,place,"USA,Morocco,Casablanca,Afghanistan,Caribbean,",organization,"Holland Orange Shipping Lines,Al Qaeda,Moroccan police,"
16761,place,"USA,Caribbean,",organization,"Holland Orange Shipping Lines,Al Qaeda,ELN,Moroccan police,FARC,"
16762,place,"USA,Morocco,Afghanistan,",organization,"Holland Orange Shipping Lines,DIA,Al Qaeda,RCMP,Moroccan police,"
16763,place,"USA,Morocco,",organization,"Holland Orange Shipping Lines,NSA,DIA,Al Qaeda,Detroit Utilities Co.,AOL,RCMP,Canada Eastern Airlines,Moroccan police,"
16764,place,"USA,Afghanistan,",organization,"Holland Orange Shipping Lines,FBI,MI 6,DIA,MI 5,Al Qaeda,Baker St. mosque,Gulf Shores Bank,Middle Eastern Charities,RCMP,Moroccan police,Taliban,Freeport Star Hotel,Seashore Hotel,CSIS,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,University of Maryland,"
16765,place,"Morocco,Casablanca,",organization,"Holland Orange Shipping Lines,Al Qaeda,Central Russian Airlines,Moroccan police,Central Russia Airlines,Cuban Government,"
16766,place,"Pakistan,Afghanistan,Chitral,Khost,Asadabad,",organization,"Al Qaeda,Omar training camp,"
16767,place,"Pakistan,Afghanistan,Chitral,",organization,"Holland Orange Shipping Lines,Al Qaeda,Seashore Hotel,Omar training camp,"
16768,place,"Pakistan,Afghanistan,Khost,",organization,"FBI,Al Qaeda,Farooq training camp,Omar training camp,"
16769,place,"USA,Florida,Miami,Bahamas,Nassau,",organization,"Pakistani Intelligence,Majestic Lines,"
16770,place,"USA,Florida,Bahamas,Nassau,",organization,"MI 6,Pakistani Intelligence,Al Qaeda,Baker St. mosque,Gulf Shores Bank,Middle Eastern Charities,Baker St. Mosque,Majestic Lines,"
16771,place,"USA,Bahamas,Nassau,",organization,"FBI,MI 6,Pakistani Intelligence,MI 5,Al Qaeda,Baker St. mosque,Gulf Shores Bank,Middle Eastern Charities,Freeport Star Hotel,Seashore Hotel,Baker St. Mosque,Royal Norwegian Lines,Sea Aire Lines,Majestic Lines,"
16772,place,"Bahamas,Nassau,",organization,"FBI,MI 6,Pakistani Intelligence,MI 5,Al Qaeda,Baker St. mosque,Gulf Shores Bank,Middle Eastern Charities,Freeport Star Hotel,Seashore Hotel,Baker St. Mosque,Royal Norwegian Lines,Sea Aire Lines,Majestic Lines,Island Freight Lines,"
16773,place,"USA,Florida,Miami,",organization,"Holland Orange Shipping Lines,Pakistani Intelligence,University of Miami,Tawhid Mosque,Majestic Lines,"
